comercio_id,mcc,mcc_nombre,mcc_segmento,region,tipo_persona,tenure_meses,fecha_alta
M001213,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,12,2025-04-01
M001214,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,5,2025-11-01
M001215,8062,Servicios médicos,servicios,Manabí,PERSONA_NATURAL,34,2023-06-01
M001216,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,11,2025-05-01
M001217,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,26,2024-02-01
M001218,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,29,2023-11-01
M001219,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,3,2026-01-01
M001220,5411,Supermercados,retail,Pichincha,PERSONA_NATURAL,11,2025-05-01
M001221,5999,Retail general,retail,Loja,PERSONA_NATURAL,15,2025-01-01
M001222,4900,Servicios básicos,utility,Tungurahua,PERSONA_NATURAL,22,2024-06-01
M001223,5815,Bienes digitales,alto_riesgo,Manabí,PERSONA_NATURAL,33,2023-07-01
M001224,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,69,2020-07-01
M001225,4900,Servicios básicos,utility,Loja,PERSONA_NATURAL,51,2022-01-01
M001226,4722,Agencias de viaje,servicios,Manabí,PERSONA_NATURAL,17,2024-11-01
M001227,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,17,2024-11-01
M001228,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,47,2022-05-01
M001229,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001230,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,11,2025-05-01
M001231,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_JURIDICA,34,2023-06-01
M001232,5999,Retail general,retail,Guayas,PERSONA_NATURAL,22,2024-06-01
M001233,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,5,2025-11-01
M001234,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,14,2025-02-01
M001235,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,6,2025-10-01
M001236,5999,Retail general,retail,Chimborazo,PERSONA_NATURAL,1,2026-03-01
M001237,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,55,2021-09-01
M001238,5999,Retail general,retail,Guayas,PERSONA_NATURAL,19,2024-09-01
M001239,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,14,2025-02-01
M001240,4900,Servicios básicos,utility,Imbabura,PERSONA_NATURAL,12,2025-04-01
M001241,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001242,7011,Hoteles,servicios,Imbabura,PERSONA_NATURAL,12,2025-04-01
M001243,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,8,2025-08-01
M001244,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001245,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,44,2022-08-01
M001246,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,34,2023-06-01
M001247,5999,Retail general,retail,Loja,PERSONA_NATURAL,12,2025-04-01
M001248,4900,Servicios básicos,utility,El Oro,PERSONA_NATURAL,59,2021-05-01
M001249,5541,Estaciones de servicio,utility,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001250,5812,Restaurantes,retail,Esmeraldas,PERSONA_NATURAL,9,2025-07-01
M001251,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,23,2024-05-01
M001252,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,49,2022-03-01
M001253,7230,Peluquerías y estética,servicios,Guayas,PERSONA_JURIDICA,43,2022-09-01
M001254,5812,Restaurantes,retail,Pichincha,PERSONA_JURIDICA,10,2025-06-01
M001255,7995,Apuestas,alto_riesgo,Loja,PERSONA_JURIDICA,6,2025-10-01
M001256,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,13,2025-03-01
M001257,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,26,2024-02-01
M001258,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,31,2023-09-01
M001259,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,39,2023-01-01
M001260,5411,Supermercados,retail,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001261,7011,Hoteles,servicios,Manabí,PERSONA_NATURAL,21,2024-07-01
M001262,5732,Electrónica,retail,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001263,5541,Estaciones de servicio,utility,Guayas,PERSONA_JURIDICA,36,2023-04-01
M001264,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,31,2023-09-01
M001265,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,9,2025-07-01
M001266,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,29,2023-11-01
M001267,5541,Estaciones de servicio,utility,Tungurahua,PERSONA_JURIDICA,34,2023-06-01
M001268,4722,Agencias de viaje,servicios,Chimborazo,PERSONA_JURIDICA,36,2023-04-01
M001269,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,22,2024-06-01
M001270,5541,Estaciones de servicio,utility,Chimborazo,PERSONA_JURIDICA,22,2024-06-01
M001271,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,17,2024-11-01
M001272,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,19,2024-09-01
M001273,7230,Peluquerías y estética,servicios,Manabí,PERSONA_JURIDICA,53,2021-11-01
M001274,5812,Restaurantes,retail,Manabí,PERSONA_NATURAL,19,2024-09-01
M001275,5732,Electrónica,retail,Loja,PERSONA_JURIDICA,10,2025-06-01
M001276,5999,Retail general,retail,Guayas,PERSONA_NATURAL,23,2024-05-01
M001277,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,30,2023-10-01
M001278,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,35,2023-05-01
M001279,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_JURIDICA,8,2025-08-01
M001280,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,46,2022-06-01
M001281,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,30,2023-10-01
M001282,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,44,2022-08-01
M001283,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_NATURAL,5,2025-11-01
M001284,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,37,2023-03-01
M001285,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,7,2025-09-01
M001286,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,15,2025-01-01
M001287,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,30,2023-10-01
M001288,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,7,2025-09-01
M001289,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,12,2025-04-01
M001290,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001291,5815,Bienes digitales,alto_riesgo,Manabí,PERSONA_NATURAL,30,2023-10-01
M001292,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,9,2025-07-01
M001293,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,18,2024-10-01
M001294,5732,Electrónica,retail,Guayas,PERSONA_JURIDICA,24,2024-04-01
M001295,7011,Hoteles,servicios,Chimborazo,PERSONA_NATURAL,23,2024-05-01
M001296,5812,Restaurantes,retail,Tungurahua,PERSONA_JURIDICA,21,2024-07-01
M001297,5999,Retail general,retail,Guayas,PERSONA_NATURAL,21,2024-07-01
M001298,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,6,2025-10-01
M001299,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001300,5691,Tiendas de ropa,retail,Chimborazo,PERSONA_NATURAL,21,2024-07-01
M001301,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,19,2024-09-01
M001302,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_JURIDICA,17,2024-11-01
M001303,5691,Tiendas de ropa,retail,Esmeraldas,PERSONA_NATURAL,10,2025-06-01
M001304,7995,Apuestas,alto_riesgo,Manabí,PERSONA_NATURAL,22,2024-06-01
M001305,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,25,2024-03-01
M001306,7230,Peluquerías y estética,servicios,Pichincha,PERSONA_JURIDICA,13,2025-03-01
M001307,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,35,2023-05-01
M001308,5411,Supermercados,retail,Azuay,PERSONA_NATURAL,47,2022-05-01
M001309,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,19,2024-09-01
M001310,7011,Hoteles,servicios,Chimborazo,PERSONA_NATURAL,10,2025-06-01
M001311,4900,Servicios básicos,utility,Chimborazo,PERSONA_NATURAL,7,2025-09-01
M001312,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,14,2025-02-01
M001313,5411,Supermercados,retail,Azuay,PERSONA_NATURAL,18,2024-10-01
M001314,5411,Supermercados,retail,Guayas,PERSONA_NATURAL,6,2025-10-01
M001315,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001316,8062,Servicios médicos,servicios,Manabí,PERSONA_NATURAL,34,2023-06-01
M001317,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,2,2026-02-01
M001318,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001319,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,12,2025-04-01
M001320,4722,Agencias de viaje,servicios,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001321,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,48,2022-04-01
M001322,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,17,2024-11-01
M001323,7995,Apuestas,alto_riesgo,Loja,PERSONA_NATURAL,16,2024-12-01
M001324,5732,Electrónica,retail,Azuay,PERSONA_NATURAL,28,2023-12-01
M001325,4900,Servicios básicos,utility,El Oro,PERSONA_NATURAL,22,2024-06-01
M001326,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,20,2024-08-01
M001327,8062,Servicios médicos,servicios,El Oro,PERSONA_JURIDICA,23,2024-05-01
M001328,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,40,2022-12-01
M001329,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,32,2023-08-01
M001330,5813,Bares y clubs,alto_riesgo,Chimborazo,PERSONA_JURIDICA,15,2025-01-01
M001331,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,47,2022-05-01
M001332,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001333,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,20,2024-08-01
M001334,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,21,2024-07-01
M001335,7995,Apuestas,alto_riesgo,Guayas,PERSONA_JURIDICA,14,2025-02-01
M001336,5999,Retail general,retail,Guayas,PERSONA_JURIDICA,44,2022-08-01
M001337,7230,Peluquerías y estética,servicios,El Oro,PERSONA_NATURAL,14,2025-02-01
M001338,4900,Servicios básicos,utility,Guayas,PERSONA_JURIDICA,16,2024-12-01
M001339,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,36,2023-04-01
M001340,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,13,2025-03-01
M001341,7995,Apuestas,alto_riesgo,Loja,PERSONA_NATURAL,6,2025-10-01
M001342,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,20,2024-08-01
M001343,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,8,2025-08-01
M001344,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,7,2025-09-01
M001345,7230,Peluquerías y estética,servicios,Manabí,PERSONA_NATURAL,2,2026-02-01
M001346,7011,Hoteles,servicios,Tungurahua,PERSONA_JURIDICA,3,2026-01-01
M001347,7011,Hoteles,servicios,Azuay,PERSONA_JURIDICA,3,2026-01-01
M001348,7011,Hoteles,servicios,Tungurahua,PERSONA_NATURAL,51,2022-01-01
M001349,5812,Restaurantes,retail,Guayas,PERSONA_NATURAL,3,2026-01-01
M001350,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_JURIDICA,8,2025-08-01
M001351,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_JURIDICA,17,2024-11-01
M001352,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,28,2023-12-01
M001353,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,30,2023-10-01
M001354,4900,Servicios básicos,utility,Guayas,PERSONA_JURIDICA,10,2025-06-01
M001355,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,19,2024-09-01
M001356,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,16,2024-12-01
M001357,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,18,2024-10-01
M001358,5815,Bienes digitales,alto_riesgo,Manabí,PERSONA_NATURAL,20,2024-08-01
M001359,5999,Retail general,retail,Azuay,PERSONA_JURIDICA,24,2024-04-01
M001360,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,12,2025-04-01
M001361,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,39,2023-01-01
M001362,7230,Peluquerías y estética,servicios,Azuay,PERSONA_NATURAL,14,2025-02-01
M001363,5411,Supermercados,retail,Azuay,PERSONA_JURIDICA,67,2020-09-01
M001364,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,12,2025-04-01
M001365,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,20,2024-08-01
M001366,5691,Tiendas de ropa,retail,Manabí,PERSONA_NATURAL,16,2024-12-01
M001367,5812,Restaurantes,retail,Azuay,PERSONA_JURIDICA,19,2024-09-01
M001368,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,36,2023-04-01
M001369,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,16,2024-12-01
M001370,5812,Restaurantes,retail,Imbabura,PERSONA_NATURAL,7,2025-09-01
M001371,5541,Estaciones de servicio,utility,Pichincha,PERSONA_JURIDICA,11,2025-05-01
M001372,7011,Hoteles,servicios,El Oro,PERSONA_NATURAL,16,2024-12-01
M001373,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,21,2024-07-01
M001374,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,10,2025-06-01
M001375,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,11,2025-05-01
M001376,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_NATURAL,21,2024-07-01
M001377,4900,Servicios básicos,utility,Imbabura,PERSONA_JURIDICA,22,2024-06-01
M001378,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,33,2023-07-01
M001379,4722,Agencias de viaje,servicios,Chimborazo,PERSONA_JURIDICA,11,2025-05-01
M001380,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,26,2024-02-01
M001381,5411,Supermercados,retail,El Oro,PERSONA_JURIDICA,16,2024-12-01
M001382,8062,Servicios médicos,servicios,Imbabura,PERSONA_JURIDICA,13,2025-03-01
M001383,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,17,2024-11-01
M001384,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,19,2024-09-01
M001385,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,6,2025-10-01
M001386,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,7,2025-09-01
M001387,5732,Electrónica,retail,Chimborazo,PERSONA_NATURAL,28,2023-12-01
M001388,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,14,2025-02-01
M001389,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,21,2024-07-01
M001390,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,28,2023-12-01
M001391,7995,Apuestas,alto_riesgo,Manabí,PERSONA_NATURAL,17,2024-11-01
M001392,5812,Restaurantes,retail,Esmeraldas,PERSONA_JURIDICA,26,2024-02-01
M001393,5411,Supermercados,retail,Pichincha,PERSONA_NATURAL,19,2024-09-01
M001394,7995,Apuestas,alto_riesgo,Manabí,PERSONA_NATURAL,19,2024-09-01
M001395,5999,Retail general,retail,Imbabura,PERSONA_NATURAL,38,2023-02-01
M001396,8062,Servicios médicos,servicios,Pichincha,PERSONA_NATURAL,16,2024-12-01
M001397,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,28,2023-12-01
M001398,8062,Servicios médicos,servicios,Manabí,PERSONA_JURIDICA,5,2025-11-01
M001399,7011,Hoteles,servicios,Azuay,PERSONA_NATURAL,20,2024-08-01
M001400,4722,Agencias de viaje,servicios,Pichincha,PERSONA_JURIDICA,44,2022-08-01
M001401,5411,Supermercados,retail,Loja,PERSONA_NATURAL,70,2020-06-01
M001402,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,5,2025-11-01
M001403,5732,Electrónica,retail,Imbabura,PERSONA_NATURAL,14,2025-02-01
M001404,5999,Retail general,retail,El Oro,PERSONA_NATURAL,8,2025-08-01
M001405,5732,Electrónica,retail,Loja,PERSONA_JURIDICA,16,2024-12-01
M001406,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,32,2023-08-01
M001407,5812,Restaurantes,retail,Pichincha,PERSONA_NATURAL,39,2023-01-01
M001408,4900,Servicios básicos,utility,Guayas,PERSONA_NATURAL,40,2022-12-01
M001409,5815,Bienes digitales,alto_riesgo,Pichincha,PERSONA_JURIDICA,5,2025-11-01
M001410,7995,Apuestas,alto_riesgo,Azuay,PERSONA_NATURAL,18,2024-10-01
M001411,5541,Estaciones de servicio,utility,Pichincha,PERSONA_JURIDICA,11,2025-05-01
M001412,7995,Apuestas,alto_riesgo,Guayas,PERSONA_NATURAL,15,2025-01-01
M001413,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001414,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,5,2025-11-01
M001415,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,39,2023-01-01
M001416,8062,Servicios médicos,servicios,Azuay,PERSONA_NATURAL,10,2025-06-01
M001417,8062,Servicios médicos,servicios,Tungurahua,PERSONA_JURIDICA,11,2025-05-01
M001418,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,45,2022-07-01
M001419,5541,Estaciones de servicio,utility,El Oro,PERSONA_NATURAL,4,2025-12-01
M001420,5815,Bienes digitales,alto_riesgo,El Oro,PERSONA_NATURAL,24,2024-04-01
M001421,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,35,2023-05-01
M001422,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,42,2022-10-01
M001423,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,23,2024-05-01
M001424,7011,Hoteles,servicios,Pichincha,PERSONA_JURIDICA,29,2023-11-01
M001425,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,35,2023-05-01
M001426,5812,Restaurantes,retail,Pichincha,PERSONA_JURIDICA,16,2024-12-01
M001427,5812,Restaurantes,retail,El Oro,PERSONA_JURIDICA,9,2025-07-01
M001428,5813,Bares y clubs,alto_riesgo,Imbabura,PERSONA_JURIDICA,47,2022-05-01
M001429,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,27,2024-01-01
M001430,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,18,2024-10-01
M001431,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,5,2025-11-01
M001432,5411,Supermercados,retail,Esmeraldas,PERSONA_NATURAL,2,2026-02-01
M001433,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,24,2024-04-01
M001434,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,1,2026-03-01
M001435,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,18,2024-10-01
M001436,5691,Tiendas de ropa,retail,Guayas,PERSONA_JURIDICA,10,2025-06-01
M001437,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,12,2025-04-01
M001438,5541,Estaciones de servicio,utility,Pichincha,PERSONA_JURIDICA,40,2022-12-01
M001439,5541,Estaciones de servicio,utility,Azuay,PERSONA_NATURAL,10,2025-06-01
M001440,5691,Tiendas de ropa,retail,Pichincha,PERSONA_NATURAL,19,2024-09-01
M001441,5411,Supermercados,retail,Pichincha,PERSONA_JURIDICA,10,2025-06-01
M001442,5999,Retail general,retail,Pichincha,PERSONA_JURIDICA,22,2024-06-01
M001443,5411,Supermercados,retail,Guayas,PERSONA_JURIDICA,20,2024-08-01
M001444,5999,Retail general,retail,El Oro,PERSONA_JURIDICA,18,2024-10-01
M001445,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,35,2023-05-01
M001446,4900,Servicios básicos,utility,Manabí,PERSONA_JURIDICA,4,2025-12-01
M001447,8062,Servicios médicos,servicios,Tungurahua,PERSONA_NATURAL,3,2026-01-01
M001448,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,6,2025-10-01
M001449,5999,Retail general,retail,Loja,PERSONA_NATURAL,20,2024-08-01
M001450,7995,Apuestas,alto_riesgo,Manabí,PERSONA_NATURAL,25,2024-03-01
M001451,7230,Peluquerías y estética,servicios,Guayas,PERSONA_NATURAL,1,2026-03-01
M001452,4900,Servicios básicos,utility,Pichincha,PERSONA_JURIDICA,25,2024-03-01
M001453,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001454,5732,Electrónica,retail,Esmeraldas,PERSONA_JURIDICA,48,2022-04-01
M001455,5812,Restaurantes,retail,Tungurahua,PERSONA_NATURAL,23,2024-05-01
M001456,5691,Tiendas de ropa,retail,Chimborazo,PERSONA_NATURAL,44,2022-08-01
M001457,4722,Agencias de viaje,servicios,Imbabura,PERSONA_NATURAL,39,2023-01-01
M001458,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,14,2025-02-01
M001459,7011,Hoteles,servicios,Tungurahua,PERSONA_NATURAL,32,2023-08-01
M001460,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_JURIDICA,14,2025-02-01
M001461,8062,Servicios médicos,servicios,Tungurahua,PERSONA_NATURAL,51,2022-01-01
M001462,5999,Retail general,retail,Pichincha,PERSONA_NATURAL,15,2025-01-01
M001463,5732,Electrónica,retail,Guayas,PERSONA_JURIDICA,26,2024-02-01
M001464,5815,Bienes digitales,alto_riesgo,Tungurahua,PERSONA_NATURAL,58,2021-06-01
M001465,5815,Bienes digitales,alto_riesgo,Tungurahua,PERSONA_JURIDICA,26,2024-02-01
M001466,4722,Agencias de viaje,servicios,Azuay,PERSONA_JURIDICA,13,2025-03-01
M001467,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,6,2025-10-01
M001468,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,4,2025-12-01
M001469,5999,Retail general,retail,Chimborazo,PERSONA_NATURAL,25,2024-03-01
M001470,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,17,2024-11-01
M001471,5999,Retail general,retail,Guayas,PERSONA_NATURAL,7,2025-09-01
M001472,5812,Restaurantes,retail,Guayas,PERSONA_JURIDICA,29,2023-11-01
M001473,4722,Agencias de viaje,servicios,Guayas,PERSONA_NATURAL,29,2023-11-01
M001474,8062,Servicios médicos,servicios,Guayas,PERSONA_JURIDICA,17,2024-11-01
M001475,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,45,2022-07-01
M001476,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,3,2026-01-01
M001477,5541,Estaciones de servicio,utility,Imbabura,PERSONA_NATURAL,13,2025-03-01
M001478,4722,Agencias de viaje,servicios,Chimborazo,PERSONA_NATURAL,26,2024-02-01
M001479,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,7,2025-09-01
M001480,7011,Hoteles,servicios,Guayas,PERSONA_NATURAL,31,2023-09-01
M001481,5411,Supermercados,retail,Manabí,PERSONA_NATURAL,38,2023-02-01
M001482,7230,Peluquerías y estética,servicios,Loja,PERSONA_NATURAL,1,2026-03-01
M001483,5691,Tiendas de ropa,retail,Guayas,PERSONA_NATURAL,46,2022-06-01
M001484,7230,Peluquerías y estética,servicios,Manabí,PERSONA_JURIDICA,25,2024-03-01
M001485,5411,Supermercados,retail,Manabí,PERSONA_JURIDICA,12,2025-04-01
M001486,5541,Estaciones de servicio,utility,Manabí,PERSONA_JURIDICA,5,2025-11-01
M001487,4722,Agencias de viaje,servicios,Manabí,PERSONA_NATURAL,34,2023-06-01
M001488,4900,Servicios básicos,utility,Pichincha,PERSONA_NATURAL,6,2025-10-01
M001489,4722,Agencias de viaje,servicios,Guayas,PERSONA_JURIDICA,25,2024-03-01
M001490,5411,Supermercados,retail,Azuay,PERSONA_NATURAL,6,2025-10-01
M001491,7995,Apuestas,alto_riesgo,Pichincha,PERSONA_NATURAL,18,2024-10-01
M001492,5815,Bienes digitales,alto_riesgo,El Oro,PERSONA_NATURAL,33,2023-07-01
M001493,5813,Bares y clubs,alto_riesgo,Azuay,PERSONA_NATURAL,12,2025-04-01
M001494,7011,Hoteles,servicios,Pichincha,PERSONA_JURIDICA,46,2022-06-01
M001495,7230,Peluquerías y estética,servicios,Loja,PERSONA_NATURAL,27,2024-01-01
M001496,7995,Apuestas,alto_riesgo,Manabí,PERSONA_JURIDICA,7,2025-09-01
M001497,7230,Peluquerías y estética,servicios,Tungurahua,PERSONA_NATURAL,5,2025-11-01
M001498,5732,Electrónica,retail,Guayas,PERSONA_NATURAL,9,2025-07-01
M001499,5815,Bienes digitales,alto_riesgo,El Oro,PERSONA_NATURAL,17,2024-11-01
M001500,5815,Bienes digitales,alto_riesgo,Guayas,PERSONA_NATURAL,49,2022-03-01
M001501,5541,Estaciones de servicio,utility,Guayas,PERSONA_NATURAL,55,2021-09-01
M001502,7011,Hoteles,servicios,Pichincha,PERSONA_NATURAL,12,2025-04-01
M001503,7011,Hoteles,servicios,Azuay,PERSONA_NATURAL,11,2025-05-01
M001504,7995,Apuestas,alto_riesgo,Manabí,PERSONA_JURIDICA,30,2023-10-01
M001505,8062,Servicios médicos,servicios,Guayas,PERSONA_NATURAL,30,2023-10-01
M001506,5813,Bares y clubs,alto_riesgo,Guayas,PERSONA_NATURAL,41,2022-11-01
M001507,4722,Agencias de viaje,servicios,Loja,PERSONA_NATURAL,42,2022-10-01
M001508,5691,Tiendas de ropa,retail,Manabí,PERSONA_JURIDICA,9,2025-07-01
M001509,5813,Bares y clubs,alto_riesgo,Pichincha,PERSONA_NATURAL,4,2025-12-01
M001510,5812,Restaurantes,retail,Chimborazo,PERSONA_NATURAL,27,2024-01-01
M001511,5999,Retail general,retail,Manabí,PERSONA_NATURAL,21,2024-07-01
M001512,7230,Peluquerías y estética,servicios,Esmeraldas,PERSONA_NATURAL,2,2026-02-01
M001513,5813,Bares y clubs,alto_riesgo,Esmeraldas,PERSONA_NATURAL,4,2025-12-01
M001514,4900,Servicios básicos,utility,Imbabura,PERSONA_NATURAL,26,2024-02-01
M001515,5691,Tiendas de ropa,retail,Tungurahua,PERSONA_JURIDICA,16,2024-12-01
M001516,5812,Restaurantes,retail,Azuay,PERSONA_NATURAL,27,2024-01-01
M001517,5541,Estaciones de servicio,utility,Pichincha,PERSONA_NATURAL,7,2025-09-01
M001518,5999,Retail general,retail,Guayas,PERSONA_NATURAL,28,2023-12-01
